id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
87719,OBSERVATORIO VIAL,2020-11-06,13:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. R. R. ALFONSIN,3400,FRENTE AL CASINO,BANDA NORTE,-2.747.230,-5.880.831,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
88571,OBSERVATORIO VIAL,2020-11-06,18:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV LA PRIDA,200,GIMENEZ,,-2.746.680,-5.878.719,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,,Buena,,Sin Semáforo
76319,OBSERVATORIO VIAL,2020-11-06,18:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,I. YRIGOYEN,1845,JUJUY,PARAGUAY,-2.746.951,-5.882.757,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,RECTA,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Noche,SI,Sin Restricción,,Buena,,Sin Semáforo
79531,OBSERVATORIO VIAL,2020-11-06,23:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV GOBERNADOR RUIZ,2435,,,-2.746.679,-5.881.883,1,0,0,1,0,"Caída desde vehículo, Colisión entre vehículos",Colisión entre vehículos,S/D,,,1,Recta,,RECTA,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Nublado,Buena,,Sin Semáforo
86579,OBSERVATORIO VIAL,2020-11-06,1:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV GENERAL SAN MARTIN,1200,EDISON,QUEVEDO,-2.747.043,-5.885.406,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,RECTA,NO,,Asfalto,,Apto,"Despejada, Seca",,Otro,PATERRE,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
72298,OBS VIAL,2020-11-06,8:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ITUZAINGO,23OO,MORENO,,-2.746.449,-5.873.514,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
84566,OBSERVATORIO VIAL,2020-11-06,17:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LIBERTAD,5400,,,-2.746.508,-5.878.399,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,,,Día,SI,Sin Restricción,Nublado,Buena,,Sin Semáforo
74014,OBSERVATORIO VIAL,2020-11-05,21:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ESPAÑA,700,PELLEGRINI,,-2.746.602,-5.882.898,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Noche,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
85435,OBSERVATORIO VIAL,2020-11-05,18:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN JUAN,1000,BELGRANO,,-2.747.204,-5.883.721,2,0,0,2,0,Choque,Choque,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Atardecer,NO,,Despejado,Buena,,Sin Semáforo
85548,OBSERVATORIO VIAL,2020-11-05,11:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LAS PIEDRAS,1700,LAVALLE,,-2.748.272,-5.880.081,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,,"Despejada, Seca",,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
76210,OBSERVATORIO VIAL,2020-11-04,10:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,TURIN,3400,NICARAGUA,,-2.750.276,-5.878.562,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
76228,OBSERVATORIO VIAL,2020-11-02,17:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BRASIL,2200,RIVADAVIA,,-2.747.553,-5.882.487,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
84079,OBSERVATORIO VIAL,2020-11-02,0:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV PEDRO FERRE,2200,ROCA,,-2.747.730,-5.882.368,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Funciona
84415,OBSERVATORIO VIAL,2020-11-02,9:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,2800,LOS MATACOS,,-2.750.375,-5.881.218,1,3,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,3,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
85539,OBSERVATORIO VIAL,2020-11-02,8:54:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3600,GUEMEZ,,-2.747.930,-5.880.754,2,0,0,2,0,"Colisión entre vehículos, Despiste",Colisión entre vehículos,Si,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,,,Día,NO,,Despejado,Buena,,Sin Semáforo
71294,OBS VIAL,2020-10-30,20:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,RUTA 5 KM 2,Km 2,,,-2.748.794,-5.876.381,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,,,,,Apto,Seca,,Ninguna,,,,,,,,SI,,Despejado,Buena,,
86573,OBSERVATORIO VIAL,2020-10-30,9:49:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,JUNIN,700,BUENOS AIRES,,-2.746.727,-5.884.052,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,No,,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
72171,OBS VIAL,2020-10-30,8:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Provincial,RUTA 12,Km 1036,KM1036,,-2.744.667,-5.874.853,2,0,0,2,0,"Colisión entre vehículos, Vuelco (solo 1 participante)",Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Despejada,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,,,Sin Semáforo
76791,OBSERVATORIO VIAL,2020-10-29,10:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,950,AV C. CORRENTINOS,,-2.748.645,-5.882.308,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,S/D,S/D,Día,SI,Sin Restricción,Despejado,Buena,,Funciona
84766,OBSERVATORIO VIAL,2020-10-29,9:12:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MEDRANO,1800,NECOCHEA,LAVALLE,-2.748.375,-5.879.874,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
90015,OBSERVATORIO VIAL,2020-10-28,10:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,4800,ONTIVERO,,-2.746.692,-5.879.079,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
86054,OBSERVATORIO VIAL,2020-10-28,9:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,3800,22 DE mayo,,-2.746.866,-5.880.256,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,,,,,,,,S/D,S/D,S/D,Día,,,,,,Sin Semáforo
71573,OBS VIAL,2020-10-27,3:42:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Rural,Avenida,Av. Armenia,2934,ESTADOS UNIDOS,,-2.746.883,-5.880.166,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,,Noche,SI,Sin Restricción,Despejado,Buena,,Funciona
77085,OBSERVATORIO VIAL,2020-10-27,8:34:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV GRAL PAZ,2200,GDOR CONTTE,,-2.747.970,-5.882.390,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
74751,OBSERVATORIO VIAL,2020-10-27,12:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV FERRE,2100,BRASIL,,-2.747.714,-5.882.507,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,Si,,Día,NO,Sin Restricción,Despejado,Buena,,
74189,OBSERVATORIO VIAL,2020-10-27,23:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,1021,FRENTE AL AEROPUERTO,,-2.745.192,-5.875.535,1,0,1,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
71454,Observatorio Vial,2020-10-27,23:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,Av C. Correntinos,4300,Rio Juramento,,-2.748.747,-5.880.027,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,Corrientes,Ninguna,,,,Si,,,Noche,NO,,Despejado,Buena,,Sin Semáforo
88554,OBSERVATORIO VIAL,2020-10-26,16:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Provincial,RUTA PROVINCIAL 5,1,,,-2.748.608,-5.876.990,2,0,1,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
91660,OBSERVATORIO VIAL,2020-10-26,16:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV 3 DE ABRIL,1000,LA RIOJA (BANDA CENTRAL SUR ),,-2.747.556,-5.883.906,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
87364,OBSERVATORIO VIAL,2020-10-25,7:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Nacional,12,5KM,,,-2.751.733,-5.876.819,0,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,RECTA,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,SI,Sin Restricción,Despejado,,,Sin Semáforo
79451,OBSEVATORIO VIAL,2020-10-24,9:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,NUESTRA SEÑORA DE ASUNCION,2200,EX VIA,,-2.749.066,-5.881.855,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,"Despejado, Viento",Buena,,Sin Semáforo
85194,OBSERVATORIO VIAL,2020-10-23,8:08:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV J.R.VIDAL,1600,,,-2.747.869,-5.881.471,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
76286,OBSERVATORIO VIAL,2020-10-22,7:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV PUJOL,2400,VELEZ SARSFIELD,,-2.746.847,-5.882.013,0,1,0,1,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,,Buena,,Sin Semáforo
68921,OBS VIAL,2020-10-22,17:34:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV.CARTAJENA,3700,TACUARI,,-2.746.906,-5.883.372,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
72457,OBS .VIAL,2020-10-21,17:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,1200,MENDOZA,,-2.746.990,-5.883.584,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Asfalto,,Apto,Seca,,,,,,Si,No,No,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
81281,OBSERVATORIO VIAL,2020-10-20,18:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,TENIENTE CUNDON,1500,GOBERNADOR VELAZCO,,-2.748.640,-5.883.425,4,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Curva,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
74181,OBSERVATORIO VIAL,2020-10-20,12:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PARAGUAY,1200,BOLIVAR,,-2.747.189,-5.882.698,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
74020,OBSERVATORIO VIAL,2020-10-20,23:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,PLACIDO MARTINEZ,400,SA JUAN,,-2.746.197,-5.883.633,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,S/D,Noche,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
72422,OBS. VIAL,2020-10-18,10:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV.FERRE,1500,CHACABUCO,,-2.747.850,-5.881.458,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Despejada,,Cordón Divisorio,,,,,,,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
79284,OBSERVATORIO VIAL,2020-10-17,17:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LAPRIDA,800,LA FERRERE,,-2.747.077,-5.878.768,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,,,Cordón Divisorio,,,,No,No,No,Atardecer,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
91662,OBSERVATORIO VIAL,2020-10-16,9:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV FERRE,2700,CHILE,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
84257,OBSERVATORIO VIAL,2020-10-16,23:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,6000,RUTA 12,,-2.752.620,-5.876.480,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,Si,Noche,NO,Obra en Construcción,Despejado,Buena,,Sin Semáforo
84408,OBSERVATORIO VIAL,2020-10-15,14:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAMUEL MORSE,910,,,-2.747.116,-5.879.612,0,1,0,1,0,"Caída desde vehículo, Colisión entre vehículos",Colisión entre vehículos,S/D,,,1,Recta,,RECTA,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
72269,OBS VIAL,2020-10-15,11:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,Av. Independencia,4200,GASCON,,-2.748.239,-5.879.677,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,,,,,Si,Si,,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
84412,OBSERVATORIO VIAL,2020-10-15,14:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN LORENZO,1400,RIVADAVIA,,-2.747.477,-5.883.255,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
84589,OBSERVATORIO VIAL,2020-10-14,22:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,2200,MADARIAGA,GARCIA DE COSIO,-2.748.528,-5.881.595,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,RECTA,NO,,Hormigón,,Apto,Despejada,,Cordón Divisorio,,,,Si,S/D,S/D,Noche,SI,Sin Restricción,Despejado,,,Sin Semáforo
85774,OBSERVATORIO VIAL,2020-10-13,11:55:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,4020,,,-2.748.004,-5.880.327,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,RECTA,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,,,Sin Semáforo
85000,OBSERVATORIO VIAL,2020-10-11,17:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV 3 DE ABRIL,1100,CATAMARCA,,,,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
76028,OBSERVATORIO VIAL,2020-10-11,7:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. PAYSANDU,3800,RAFAELA,,-2.749.751,-5.882.537,0,1,0,1,0,"Caída desde vehículo, Colisión entre vehículos",Colisión entre vehículos,S/D,,,1,Recta,Intersección / cruce,,,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Amanecer,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
88053,OBSERVATORIO VIAL,2020-10-10,12:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CATAMARCA,1200,BOLIVAR,,-2.747.122,-5.883.344,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
79470,OBSERVATORIO VIAL,2020-10-10,12:57:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,2300,,,-2.749.700,-5.881.609,3,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,,,Apto,Seca,,Cordón Divisorio,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
75476,OBSERVATORIO VIAL,2020-10-10,6:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,3050,AMADO BOMPLAN,,-2.746.721,-5.880.982,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,Ninguna,,,,S/D,S/D,S/D,Amanecer,SI,Sin Restricción,Lluvia,Buena,,Sin Semáforo
86577,OBSERVATORIO VIAL,2020-10-10,13:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,2206,MADARIAGA,,-2.748.511,-5.881.589,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
77242,OBSERVATORIO VIAL,2020-10-10,12:33:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,3200,CUEVAS,,-2.750.653,-5.881.083,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
71483,Corrientes,2020-10-10,10:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,FERRE,2900,,,-2.747.846,-5.881.548,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Lateral,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Despejada,,,,,,No,No,,Día,NO,Sin Restricción,Despejado,,,Funciona
74182,OBSERVATORIO VIAL,2020-10-10,6:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV FERRE,3000,AV CHACABUCO,,-2.747.850,-5.881.475,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
76289,OBSERVATORIO VIAL,2020-10-09,10:55:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ESPAÑA,1400,MORENO,,-2.747.387,-5.882.984,3,0,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,3,Recta,Intersección / cruce,,NO,,Asfalto,,,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
74779,OBSERVATORIO VIAL,2020-10-09,8:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MEDRANO,24001,OMBU,,-2.749.000,-5.879.970,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,,,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
77612,OBSERVATORIO VIAL,2020-10-09,18:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV INDEPENDENCIA,3700,TACUARI,,-2.747.952,-5.880.636,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Atardecer,NO,Sin Restricción,Despejado,Buena,,No Funciona
92378,OBSERVATORIO VIAL,2020-10-09,17:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV 3 DE ABRIL,1200,MENDOZA,,-2.747.562,-5.883.646,3,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
