id_feu,siniestro_fecha,provincia,id_provincia,numero,numero_ocupantes,tipo_involucrado,otro_tipo_involucrado,modelo,ano_vehiculo,uso_vehiculo,tipo_servicio_vehiculo,tipo_vehiculo_de_movilidad_personal,tipo_de_bicicleta,tipo_de_transporte_de_carga,sustancias_peligrosas,tipo_transporte_pasajeros,tipo_traccion_a_sangre
49571,2019-06-08 5:47:00,CORRIENTES,21,0,1,Automóvil,,ECOSPORT,2011,Privado,,,,,,,
49571,2019-06-08 5:47:00,CORRIENTES,21,1,1,Transporte de pasajeros,,1715,2012,Publico,Pax,,,,,,
49572,2019-06-10 22:35:00,CORRIENTES,21,0,1,Automóvil,,LOGAN,2018,Privado,,,,,,,
49572,2019-06-10 22:35:00,CORRIENTES,21,1,1,Automóvil,,ONIX,2017,Privado,,,,,,,
49573,2019-06-11 16:05:00,CORRIENTES,21,0,2,Motocicleta,,BLITZ,2018,Privado,,,,,,,
49573,2019-06-11 16:05:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2013,Privado,,,,,,,
49575,2019-06-12 0:50:00,CORRIENTES,21,0,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
49575,2019-06-12 0:50:00,CORRIENTES,21,1,1,Motocicleta,,G 110 TRIP,2018,Privado,,,,,,,
49589,2019-06-16 3:35:00,CORRIENTES,21,0,1,Automóvil,,GOL 1.6 012,2012,Privado,,,,,,,
49589,2019-06-16 3:35:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
49591,2019-06-16 6:31:00,CORRIENTES,21,0,1,Automóvil,,ONIX JOY 5P 1.4 N LS MT,2018,Privado,,,,,,,
49591,2019-06-16 6:31:00,CORRIENTES,21,1,1,Automóvil,,CLASSIC 4P LT SPIRIT PACK 1.4N,2016,Privado,,,,,,,
49593,2019-06-17 15:37:00,CORRIENTES,21,0,1,Automóvil,,HR-V EX CVT,2018,Privado,,,,,,,
49593,2019-06-17 15:37:00,CORRIENTES,21,1,1,Automóvil,,ECOSPORT 2.0L XLS 4X2,2016,Privado,,,,,,,
49595,2019-06-18 13:10:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,FRONTIER 4X4  XE 2.8TD(CAB.DOB.),2007,Privado,,,,,,,
49595,2019-06-18 13:10:00,CORRIENTES,21,1,2,Motocicleta,,XR 150 L,2018,Privado,,,,,,,
49597,2019-06-20 7:15:00,CORRIENTES,21,0,2,Automóvil,,207 CC 156 CV,2014,,,,,,,,
49600,2019-06-21 7:27:00,CORRIENTES,21,0,2,Motocicleta,,ZR 150,2018,Privado,,,,,,,
49600,2019-06-21 7:27:00,CORRIENTES,21,1,1,Automóvil,,CAPTUR ZEN 2.0,2019,Privado,,,,,,,
49603,2019-06-24 12:30:00,CORRIENTES,21,0,1,Automóvil,,UNO,2000,Privado,,,,,,,
49603,2019-06-24 12:30:00,CORRIENTES,21,1,1,Automóvil,,FOCUS,2019,Privado,,,,,,,
49604,2019-06-25 9:45:00,CORRIENTES,21,0,1,Motocicleta,,TRIAX 150,2018,Privado,,,,,,,
52307,2019-07-07 12:36:00,CORRIENTES,21,0,1,Automóvil,,CLASSIC 4P LT SPIRIT PACK 1.4N,2014,Privado,,,,,,,
52307,2019-07-07 12:36:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2008,Privado,,,,,,,
53352,2019-07-10 13:40:00,CORRIENTES,21,0,1,Bicicleta,,,2019,Privado,,,,,,,
53352,2019-07-10 13:40:00,CORRIENTES,21,1,1,Transporte de pasajeros,,1715,2014,Publico,,,,,,,
53390,2019-07-11 10:20:00,CORRIENTES,21,0,1,Automóvil,,PRIUS 1.8 CVT,2019,Privado,,,,,,,
53390,2019-07-11 10:20:00,CORRIENTES,21,1,1,Bicicleta,,CB,2018,Privado,,,,,,,
53400,2019-07-11 13:10:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2019,Privado,,,,,,,
53400,2019-07-11 13:10:00,CORRIENTES,21,1,1,Automóvil,,SANDERO AUTHENTIQUE PACK I 1.6,2018,Privado,,,,,,,
53779,2019-07-20 8:00:00,CORRIENTES,21,0,1,Motocicleta,,125,2018,Privado,,,,,,,
53779,2019-07-20 8:00:00,CORRIENTES,21,1,1,Automóvil,,CLASSIC 4P LT SPIRIT PACK 1.4N,2016,Publico,Pax,,,,,,
53855,2019-07-29 8:30:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2012,Privado,,,,,,,
53855,2019-07-29 8:30:00,CORRIENTES,21,1,1,Motocicleta,,HOT 90 G2,2018,Privado,,,,,,,
53855,2019-07-29 8:30:00,CORRIENTES,21,2,1,Motocicleta,,BLITZ,2018,Privado,,,,,,,
53987,2019-08-06 16:05:00,CORRIENTES,21,0,1,Automóvil,,FIT EXL,2017,Privado,,,,,,,
53987,2019-08-06 16:05:00,CORRIENTES,21,1,1,Automóvil,,PALIO,2017,Privado,,,,,,,
54457,2019-08-08 11:00:00,CORRIENTES,21,0,1,Automóvil,,408,2017,Privado,,,,,,,
54457,2019-08-08 11:00:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
54458,2019-08-10 7:35:00,CORRIENTES,21,0,1,Automóvil,,COROLLA XEI PACK 1.8 6M/T,2015,Privado,,,,,,,
54494,2019-08-10 16:00:00,CORRIENTES,21,0,1,Automóvil,,ONIX 1.4 N LTZ,2008,Privado,,,,,,,
54494,2019-08-10 16:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,PICK-UP,2008,Privado,,,,,,,
54553,2019-08-12 9:05:00,CORRIENTES,21,0,1,Motocicleta,,CITIPLUS,2019,Privado,,,,,,,
54553,2019-08-12 9:05:00,CORRIENTES,21,1,1,Transporte de pasajeros,,UNO,2011,Publico,,,,,,,
55117,2019-08-18 0:30:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
55117,2019-08-18 0:30:00,CORRIENTES,21,1,1,Automóvil,,PALIO,2003,Privado,,,,,,,
55299,2019-08-24 6:20:00,CORRIENTES,21,0,1,Automóvil,,GOLF,2018,Privado,,,,,,,
55299,2019-08-24 6:20:00,CORRIENTES,21,1,1,Motocicleta,,110 CC,2013,Privado,,,,,,,
55381,2019-08-24 13:19:00,CORRIENTES,21,0,1,Automóvil,,RANGER,2017,Privado,,,,,,,
55381,2019-08-24 13:19:00,CORRIENTES,21,1,1,Motocicleta,,DUE,2019,Privado,,,,,,,
55682,2019-08-26 18:15:00,CORRIENTES,21,0,1,Automóvil,,RANGER XL 4X2 S/C 2.3L N,2017,Privado,,,,,,,
55682,2019-08-26 18:15:00,CORRIENTES,21,1,2,Motocicleta,,WAVE,2019,Privado,,,,,,,
55718,2019-08-26 9:30:00,CORRIENTES,21,0,1,Automóvil,,207 RC,2013,Privado,,,,,,,
55718,2019-08-26 9:30:00,CORRIENTES,21,1,1,Bicicleta,,XR 250 LLP,2019,Privado,,,,,,,
56477,2019-08-30 11:10:00,CORRIENTES,21,0,2,Automóvil,,FOX,2006,Privado,,,,,,,
56477,2019-08-30 11:10:00,CORRIENTES,21,1,1,Motocicleta,,YBR 125,2011,Privado,,,,,,,
56780,2019-09-06 6:00:00,CORRIENTES,21,0,2,Automóvil,,404,2012,Privado,,,,,,,
56861,2019-09-08 15:15:00,CORRIENTES,21,0,1,Automóvil,,HILUX,2017,Privado,,,,,,,
56861,2019-09-08 15:15:00,CORRIENTES,21,1,2,Motocicleta,,BREZZA,2008,Privado,,,,,,,
58987,2019-09-20 13:35:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2004,Privado,,,,,,,
58987,2019-09-20 13:35:00,CORRIENTES,21,1,1,Motocicleta,,ZR 150,2018,Privado,,,,,,,
59001,2019-09-27 10:25:00,CORRIENTES,21,0,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
59001,2019-09-27 10:25:00,CORRIENTES,21,1,1,Motocicleta,,XR,2019,Privado,,,,,,,
62288,2019-10-06 3:27:00,CORRIENTES,21,0,1,Automóvil,,CORSA CLASSIC 4 PTAS GLS 1.6 N,2011,Privado,,,,,,,
62288,2019-10-06 3:27:00,CORRIENTES,21,1,1,Motocicleta,,ZB110D,2018,Privado,,,,,,,
62291,2019-10-06 6:30:00,CORRIENTES,21,0,1,Automóvil,,F 150 CUSTOM 4X4,2005,,,,,,,,
62291,2019-10-06 6:30:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,ONIX 1.4 N LTZ,2012,Privado,,,,,,,
62852,2019-10-11 0:55:00,CORRIENTES,21,0,1,Motocicleta,,YBR 125,2018,Privado,,,,,,,
62853,2019-10-12 6:00:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2009,Publico,Pax,,,,,,
62853,2019-10-12 6:00:00,CORRIENTES,21,1,1,Motocicleta,,ZB 110 R,2011,Privado,,,,,,,
62889,2019-10-19 15:30:00,CORRIENTES,21,0,1,Transporte de carga,,CARGO 1933,2009,Privado,Carga,,,,,,
62889,2019-10-19 15:30:00,CORRIENTES,21,1,1,Motocicleta,,CROSS,2017,Privado,,,,,,,
62894,2019-10-21 8:10:00,CORRIENTES,21,0,2,Automóvil,,BORA TDI,2010,Privado,,,,,,,
62894,2019-10-21 8:10:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,COURRIER E350,2000,,,,,,,,
62902,2019-10-23 17:15:00,CORRIENTES,21,0,2,Motocicleta,,BLITZ,2019,Privado,,,,,,,
64180,2019-10-29 14:25:00,CORRIENTES,21,0,1,Automóvil,,ZR 150,2018,Privado,,,,,,,
64180,2019-10-29 14:25:00,CORRIENTES,21,1,7,Motocicleta,,UNO,2015,,,,,,,,
64865,2019-11-12 23:30:00,CORRIENTES,21,0,1,Motocicleta,,DUE,2018,Privado,,,,,,,
64865,2019-11-12 23:30:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
64870,2019-11-12 10:00:00,CORRIENTES,21,0,1,Motocicleta,,CD100,2018,,,,,,,,
64870,2019-11-12 10:00:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2009,,,,,,,,
64874,2019-11-13 13:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,F 100,2017,Privado,,,,,,,
64874,2019-11-13 13:30:00,CORRIENTES,21,1,1,Motocicleta,,XR 250 LLP,2018,Privado,,,,,,,
67480,2019-11-24 7:40:00,CORRIENTES,21,0,1,Motocicleta,,FZR,2017,Privado,,,,,,,
67482,2019-11-24 6:00:00,CORRIENTES,21,0,1,Automóvil,,PALIO,2017,Privado,,,,,,,
67482,2019-11-24 6:00:00,CORRIENTES,21,1,1,Motocicleta,,T110 CRYPTON,2018,Privado,,,,,,,
67514,2019-12-03 15:49:00,CORRIENTES,21,0,1,Automóvil,,FIT LX,2008,Privado,,,,,,,
67514,2019-12-03 15:49:00,CORRIENTES,21,1,1,Motocicleta,,G 110,2007,Privado,,,,,,,
67699,2019-12-04 10:34:00,CORRIENTES,21,0,1,Motocicleta,,GT 110,2010,Privado,,,,,,,
67699,2019-12-04 10:34:00,CORRIENTES,21,1,1,Bicicleta,,MARBELLA,2018,Privado,,,,,,,
67708,2019-12-09 11:30:00,CORRIENTES,21,0,1,Automóvil,,FALCON FUTURA,1979,Privado,,,,,,,
68740,2019-12-10 7:59:00,CORRIENTES,21,0,1,Motocicleta,,GC 150,0,Privado,,,,,,,
68740,2019-12-10 7:59:00,CORRIENTES,21,1,1,Automóvil,,SURAN 1.6L 5D 618,1995,Oficial,,,,,,,
68856,2019-12-11 19:15:00,CORRIENTES,21,0,1,Motocicleta,,XR,,,,,,,,,
68856,2019-12-11 19:15:00,CORRIENTES,21,1,1,Bicicleta,,,,,,,,,,,
49604,2019-06-25 9:45:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49461,2019-04-02 16:30:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49377,2019-03-20 20:40:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49367,2019-03-19 18:40:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49365,2019-03-19 16:40:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49288,2019-02-13 18:00:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49234,2019-01-20 17:20:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
49201,2019-01-03 9:20:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2018,Privado,,,,,,,
49201,2019-01-03 9:20:00,CORRIENTES,21,1,1,Automóvil,,GOL,2013,Privado,,,,,,,
49203,2019-01-04 7:50:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2005,Privado,,,,,,,
49203,2019-01-04 7:50:00,CORRIENTES,21,1,1,Automóvil,,408 ALLURE+ 2.0N,2014,Privado,,,,,,,
49217,2019-01-15 2:30:00,CORRIENTES,21,0,1,Motocicleta,,G 110 TRIP,2018,Privado,,,,,,,
49220,2019-01-17 10:30:00,CORRIENTES,21,0,1,Motocicleta,,XJ 600,2013,Privado,,,,,,,
49220,2019-01-17 10:30:00,CORRIENTES,21,1,1,Maquinaria,,BMO 693 VERSION ATRON 1720 36,2016,Privado,,,,,,,
49223,2019-01-18 10:00:00,CORRIENTES,21,0,1,Automóvil,,BORA 2.0,2013,Privado,,,,,,,
49223,2019-01-18 10:00:00,CORRIENTES,21,1,1,Motocicleta,,CB 190 R,2018,Privado,,,,,,,
49238,2019-01-22 16:50:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2018,Privado,,,,,,,
49238,2019-01-22 16:50:00,CORRIENTES,21,1,-1,Automóvil,,GOL,2010,,,,,,,,
49242,2019-01-25 7:40:00,CORRIENTES,21,0,3,Automóvil,,FIESTA,2017,Privado,,,,,,,
49243,2019-01-24 22:25:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2017,Privado,,,,,,,
49243,2019-01-24 22:25:00,CORRIENTES,21,1,1,Motocicleta,,DUE,2017,Privado,,,,,,,
49253,2019-01-31 9:10:00,CORRIENTES,21,0,1,Motocicleta,,CT 110,2018,Privado,,,,,,,
49253,2019-01-31 9:10:00,CORRIENTES,21,1,1,Bicicleta,,BOXER,2017,,,,,,,,
49271,2019-02-06 8:05:00,CORRIENTES,21,0,1,Automóvil,,C3,2015,Privado,,,,,,,
49271,2019-02-06 8:05:00,CORRIENTES,21,1,1,Motocicleta,,CH-110,2006,Privado,,,,,,,
49276,2019-02-09 14:30:00,CORRIENTES,21,0,1,Motocicleta,,NISSAN,2018,Privado,,,,,,,
49276,2019-02-09 14:30:00,CORRIENTES,21,1,1,Automóvil,,AMAROK 2.0L TDI 180 CV 4X4 561,2018,Privado,,,,,,,
49279,2019-02-11 8:45:00,CORRIENTES,21,0,1,Automóvil,,MERIVA,2014,Privado,,,,,,,
49279,2019-02-11 8:45:00,CORRIENTES,21,1,2,Motocicleta,,SMASH,2018,Privado,,,,,,,
49285,2019-02-12 13:20:00,CORRIENTES,21,0,1,Automóvil,,SORENTO,2010,Privado,,,,,,,
49285,2019-02-12 13:20:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2011,Privado,,,,,,,
49303,2019-02-20 11:50:00,CORRIENTES,21,0,1,Automóvil,,CORSA CLASSIC WAGON GLS 1.4 N,2012,Privado,,,,,,,
49303,2019-02-20 11:50:00,CORRIENTES,21,1,1,Motocicleta,,YBR 150,,Privado,,,,,,,
49317,2019-02-26 8:50:00,CORRIENTES,21,0,1,Automóvil,,1722,2015,Publico,,,,,,,
49317,2019-02-26 8:50:00,CORRIENTES,21,1,1,Motocicleta,,GS 125 ESP,2018,Privado,,,,,,,
49333,2019-03-06 9:35:00,CORRIENTES,21,0,1,Automóvil,,,2018,Privado,,,,,,,
49333,2019-03-06 9:35:00,CORRIENTES,21,1,2,Automóvil,,CLASSIC 4P LT SPIRIT PACK 1.4N,2012,Privado,,,,,,,
49337,2019-03-08 18:40:00,CORRIENTES,21,0,2,Automóvil,,18 GTL,1989,,,,,,,,
49337,2019-03-08 18:40:00,CORRIENTES,21,1,1,Motocicleta,,LD 110,2010,Privado,,,,,,,
49340,2019-03-10 13:30:00,CORRIENTES,21,0,1,Automóvil,,C3 1.4HDI XTR,2017,Privado,,,,,,,
49340,2019-03-10 13:30:00,CORRIENTES,21,1,1,Automóvil,,GOL,2007,Privado,,,,,,,
49344,2019-03-11 13:45:00,CORRIENTES,21,0,1,Motocicleta,,SMASH,2018,Privado,,,,,,,
49344,2019-03-11 13:45:00,CORRIENTES,21,1,1,Bicicleta,,,,Privado,,,,,,,
49353,2019-03-13 19:30:00,CORRIENTES,21,0,1,Transporte de carga,,SEMI REMOLQUE PORTA VOLQUETE AS5300 - LARGO15500,2013,Privado,Carga,,,,,,
49353,2019-03-13 19:30:00,CORRIENTES,21,1,1,Transporte de carga,,320,2010,Privado,Carga,,,,,,
49354,2019-03-14 12:30:00,CORRIENTES,21,0,2,Automóvil,,GOL,2012,Privado,,,,,,,
49354,2019-03-14 12:30:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2012,Privado,,,,,,,
49354,2019-03-14 12:30:00,CORRIENTES,21,2,1,Automóvil,,GOL,2018,Privado,,,,,,,
49371,2019-03-22 8:45:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110,2018,Privado,,,,,,,
49371,2019-03-22 8:45:00,CORRIENTES,21,1,1,Automóvil,,KANGOO RL GNC PLC IZQ,2012,Privado,,,,,,,
49372,2019-03-22 13:29:00,CORRIENTES,21,0,2,Motocicleta,,110 CC,2018,Privado,,,,,,,
49372,2019-03-22 13:29:00,CORRIENTES,21,1,2,Camioneta/Utilitario,,AMAROK 2.0L TDI 180 CV 4X4 561,2015,Privado,,,,,,,
49382,2019-03-22 9:40:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,L200 TRITON HPE 3.5 L,2012,Privado,,,,,,,
49382,2019-03-22 9:40:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2010,Privado,,,,,,,
49404,2019-04-01 18:15:00,CORRIENTES,21,0,1,Motocicleta,,G 50 AE,2008,Privado,,,,,,,
49404,2019-04-01 18:15:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2013,Privado,,,,,,,
49407,2019-04-02 10:15:00,CORRIENTES,21,0,2,Motocicleta,,FZR,2018,Privado,,,,,,,
49407,2019-04-02 10:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,MERIVA,2013,,,,,,,,
49412,2019-04-02 10:15:00,CORRIENTES,21,0,2,Motocicleta,,FZR,2018,Privado,,,,,,,
49412,2019-04-02 10:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,,2013,,,,,,,,
49413,2019-04-02 10:15:00,CORRIENTES,21,0,2,Motocicleta,,FZR,2018,Privado,,,,,,,
49413,2019-04-02 10:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,CARAVAN,2013,Privado,,,,,,,
49424,2019-04-07 18:20:00,CORRIENTES,21,0,1,Motocicleta,,DT 125 (YAMAHA),2018,Privado,,,,,,,
49424,2019-04-07 18:20:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2019,Privado,Pax,,,,,,
49429,2019-04-09 13:45:00,CORRIENTES,21,0,1,Motocicleta,,CG125,2011,Privado,Pax,,,,,,
49429,2019-04-09 13:45:00,CORRIENTES,21,1,1,Automóvil,,ARGON3 75,2018,Privado,Pax,,,,,,
49458,2019-04-16 8:30:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
49458,2019-04-16 8:30:00,CORRIENTES,21,1,1,Automóvil,,208 ACTIVE 1.5 N,2017,Privado,,,,,,,
49464,2019-04-18 17:20:00,CORRIENTES,21,0,1,Transporte de pasajeros,,SPRINTER 310 D / C3550,2018,Publico,,,,,,,
49464,2019-04-18 17:20:00,CORRIENTES,21,1,1,Motocicleta,,QM 110,2018,Privado,,,,,,,
49468,2019-04-21 13:15:00,CORRIENTES,21,0,2,Automóvil,,CIVIC,2018,Privado,,,,,,,
49468,2019-04-21 13:15:00,CORRIENTES,21,1,1,Automóvil,,HILUX SW4 4X2 SR 3.0 TDI,2010,Privado,,,,,,,
49468,2019-04-21 13:15:00,CORRIENTES,21,2,1,Transporte de pasajeros,,17230 OD,2018,Privado,Pax,,,,,,
49469,2019-04-11 12:30:00,CORRIENTES,21,0,1,Automóvil,,ECOSPORT,2013,Privado,,,,,,,
49469,2019-04-11 12:30:00,CORRIENTES,21,1,1,Motocicleta,,110 CC,2019,Privado,,,,,,,
49473,2019-04-23 8:15:00,CORRIENTES,21,0,1,Motocicleta,,CG 150 TITAN,2011,Privado,,,,,,,
49473,2019-04-23 8:15:00,CORRIENTES,21,1,1,Automóvil,,LINEA ABSOLUTE 1.8 16V,2016,Privado,,,,,,,
49491,2019-04-29 22:24:00,CORRIENTES,21,0,1,Automóvil,,207 RC,2012,Privado,,,,,,,
49491,2019-04-29 22:24:00,CORRIENTES,21,1,1,Automóvil,,PUNTO,2011,,,,,,,,
49502,2019-05-07 22:20:00,CORRIENTES,21,0,1,Automóvil,,FOX  1.6 5P 70A,2016,Privado,Pax,,,,,,
49502,2019-05-07 22:20:00,CORRIENTES,21,1,1,Motocicleta,,ZB 110 R,2011,Privado,,,,,,,
49504,2019-05-04 20:35:00,CORRIENTES,21,0,1,Automóvil,,VOYAGE,2107,Publico,,,,,,,
49504,2019-05-04 20:35:00,CORRIENTES,21,1,1,Automóvil,,GOL,2000,Privado,Pax,,,,,,
49506,2019-03-10 1:15:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2005,Privado,,,,,,,
49506,2019-03-10 1:15:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2011,Privado,Pax,,,,,,
49511,2019-05-11 8:00:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2012,Privado,,,,,,,
49511,2019-05-11 8:00:00,CORRIENTES,21,1,1,Automóvil,,SURAN 1.6L 5D 618,2018,,,,,,,,
49513,2019-05-11 9:00:00,CORRIENTES,21,0,1,Automóvil,,COROLLA,2017,Privado,,,,,,,
49513,2019-05-11 9:00:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2010,Privado,,,,,,,
49514,2019-05-11 12:00:00,CORRIENTES,21,0,1,Motocicleta,,YBR 125,2016,Privado,,,,,,,
49514,2019-05-11 12:00:00,CORRIENTES,21,1,1,Automóvil,,MEGANE RXE TRI ABCP ABS T,2012,Privado,,,,,,,
49514,2019-05-11 12:00:00,CORRIENTES,21,2,1,Automóvil,,207 COMPACT ACTIVE 1.4 N 5P,2016,Privado,,,,,,,
49515,2019-05-12 8:15:00,CORRIENTES,21,0,1,Automóvil,,GRAND SIENA,2017,Privado,,,,,,,
49515,2019-05-12 8:15:00,CORRIENTES,21,1,1,Automóvil,,FOCUS,2018,Privado,,,,,,,
49515,2019-05-12 8:15:00,CORRIENTES,21,2,1,Automóvil,,CIVIC LX,2008,,,,,,,,
49519,2019-05-10 12:30:00,CORRIENTES,21,0,1,Automóvil,,SANDERO AUTHENTIQUE PACK I 1.6,2017,Privado,Pax,,,,,,
49519,2019-05-10 12:30:00,CORRIENTES,21,1,1,Automóvil,,SONIC,2014,Privado,,,,,,,
49526,2019-05-15 10:05:00,CORRIENTES,21,0,1,Automóvil,,LOGAN 1.6 8V PACK,2010,Privado,Pax,,,,,,
49526,2019-05-15 10:05:00,CORRIENTES,21,1,1,Automóvil,,FLUENCE PH2 2.0 LUXE F,2016,Privado,Pax,,,,,,
49536,2019-05-25 1:35:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,FRONTIER,2011,Privado,,,,,,,
49536,2019-05-25 1:35:00,CORRIENTES,21,1,1,Transporte de carga,,17280 LR,2018,Oficial,,,,,,,
49538,2019-05-26 7:00:00,CORRIENTES,21,0,2,Motocicleta,,YBR 125,2018,Privado,,,,,,,
49538,2019-05-26 7:00:00,CORRIENTES,21,1,0,Automóvil,,GACEL,1980,,,,,,,,
49550,2019-06-02 23:30:00,CORRIENTES,21,0,1,Automóvil,,HILUX,2012,Privado,,,,,,,
49550,2019-06-02 23:30:00,CORRIENTES,21,1,1,Motocicleta,,ZB 110 R,2008,Privado,,,,,,,
49555,2019-06-03 8:10:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,F 100 DIESEL 4X4,1990,Privado,,,,,,,
49555,2019-06-03 8:10:00,CORRIENTES,21,1,1,Automóvil,,UNO,1990,Privado,,,,,,,
49557,2019-06-06 1:35:00,CORRIENTES,21,0,1,Automóvil,,GOL,2013,Privado,,,,,,,
49557,2019-06-06 1:35:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2017,Privado,,,,,,,
49561,2019-06-05 16:45:00,CORRIENTES,21,0,1,Motocicleta,,ENERGY 110 BY CORVEN,2019,Privado,,,,,,,
49561,2019-06-05 16:45:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,RANGER XL 4X2 S/C 2.3L N,2015,Privado,,,,,,,
49564,2019-06-06 18:10:00,CORRIENTES,21,0,1,Motocicleta,,WAVE 110,2019,Privado,,,,,,,
49564,2019-06-06 18:10:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,ECOSPORT,2012,Privado,,,,,,,
49570,2019-06-08 4:30:00,CORRIENTES,21,0,1,Automóvil,,BORA,2013,Privado,,,,,,,
49576,2019-06-10 14:00:00,CORRIENTES,21,0,1,Automóvil,,208 ACTIVE 1.5 N,2012,Privado,,,,,,,
49576,2019-06-10 14:00:00,CORRIENTES,21,1,2,Bicicleta,,MK 1,2018,Privado,,,,,,,
49608,2019-06-28 8:35:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,S 10 EFI,2010,Privado,,,,,,,
49608,2019-06-28 8:35:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2010,Privado,,,,,,,
49612,2019-07-01 7:50:00,CORRIENTES,21,0,1,Automóvil,,PRISMA JOY 4P 1.4 N LS MT +,2018,Privado,,,,,,,
49612,2019-07-01 7:50:00,CORRIENTES,21,1,1,Transporte de pasajeros,,15190,2016,Publico,,,,,,,
49614,2019-07-01 19:30:00,CORRIENTES,21,0,1,Bicicleta,,,,Privado,,,,,,,
49614,2019-07-01 19:30:00,CORRIENTES,21,1,1,Bicicleta,,,,Privado,,,,,,,
49617,2019-07-01 10:40:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2016,Publico,,,,,,,
49617,2019-07-01 10:40:00,CORRIENTES,21,1,3,Motocicleta,,YBR 125,2010,Privado,,,,,,,
49618,2019-07-02 18:45:00,CORRIENTES,21,0,1,Automóvil,,PRISMA 1.4 N LT,2018,Privado,,,,,,,
49618,2019-07-02 18:45:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
53638,2019-07-13 0:40:00,CORRIENTES,21,0,1,Automóvil,,GOL,2012,Privado,,,,,,,
53638,2019-07-13 0:40:00,CORRIENTES,21,1,2,Motocicleta,,BIZ 125,,Privado,,,,,,,
53675,2019-07-13 11:37:00,CORRIENTES,21,0,2,Automóvil,,GOL,2018,Privado,,,,,,,
53675,2019-07-13 11:37:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,510,2013,Privado,,,,,,,
53732,2019-07-19 16:00:00,CORRIENTES,21,0,1,Automóvil,,DUSTER PH2 EXPRESSION 1.6,2014,Privado,,,,,,,
53732,2019-07-19 16:00:00,CORRIENTES,21,1,1,Transporte de carga,,TRANSIT,2016,Privado,,,,,,,
53757,2019-07-21 2:40:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,ECOSPORT,2012,Privado,,,,,,,
53757,2019-07-21 2:40:00,CORRIENTES,21,1,1,Automóvil,,COROLLA,2015,Privado,,,,,,,
