id_feu,unidad_regional,siniestro_fecha,siniestro_hora,provincia,id_provincia,departamento,id_departamento,localidad,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,entre_calle_2,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_multiple,tipo_siniestro_unico,despiste_previo,tipo_siniestro_otro,tipo_colision,cantidad_de_involucrados,trazado_via,configuracion_de_la_via,configuracion_de_la_via_otro_tipo,pendiente_declive,cono_de_vision,material_de_la_calzada,material_de_la_calzada_otro,estado_de_la_calzada,estado_fisico_ambiental,estado_de_conservacion_otro,division_fisica_de_la_via,division_fisica_de_la_via_otro,barreras_de_seguridad,banquinas,senalizacion_carteleria,senalizacion_horizontal,senalizacion_transitoria,luminosidad,luz_artificial,transito_restringido,estado_ambiental,visibilidad,visibilidad_otro,semaforo
48896,OBSERVATORIO VIAL,2018-08-31,14:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA CHACABUCO,1500,LUIS BRAILLE,,-2.747.667,-5.881.419,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Mojada,,Barrera de Hormigón,,,,Si,Si,,Día,SI,Sin Restricción,Despejado,Buena,,Funciona
48967,OBSERVATORIO VIAL,2018-09-26,12:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA MAIPU,700,AVENIDA LA PAZ,,-2.748.421,-5.882.496,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,Si,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
49171,OBSERVATORIO VIAL,2018-12-16,13:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LA PAZ,2400,,,-2.748.697,-5.882.548,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,RECTA,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48900,OBSERVATORIO VIAL,2018-09-01,20:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Rural,Avenida,AVENIDA CENTENARIO,3458,,,-2.747.249,-5.880.767,0,2,0,1,1,Atropello a peatón/es,Atropello a peatón/es,S/D,,,2,Recta,,,NO,,Hormigón,,Apto,,,,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Lluvia,Buena,,Sin Semáforo
49128,OBSERVATORIO VIAL,2018-12-02,8:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV PAISANDU,3500,PASAJE CAÑADA GOMEZ,,-2.749.609,-5.882.507,1,0,0,1,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,CHOQUE,Arbol,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,No,No,No,Día,,Sin Restricción,Despejado,,,Sin Semáforo
49013,OBSERVATORIO VIAL,2018-10-14,11:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BUENOS AIRES,1234,,,-2.747.096,-5.884.092,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
49187,OBSERVATORIO VIAL,2018-12-23,10:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ALTAGRACIA,1300,LOS ANDES,,-2.750.888,-5.882.011,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Frontal,2,Recta,Intersección / cruce,,NO,,Asfalto,,,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,,Buena,,Sin Semáforo
48865,OBSERVATORIO VIAL,2018-08-23,13:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. CHACABUCO,1200,,,-2.747.337,-5.881.333,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Barrera de Hormigón,,,,No,No,,Día,SI,Sin Restricción,,,,Sin Semáforo
49140,OBSERVATORIO VIAL,2018-12-06,11:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV CHACABUCO,2000,GENERAL PAZ,,-2.748.096,-5.881.525,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,,,Asfalto,,Apto,Despejada,,Cordón Divisorio,,,,Si,Si,No,Día,NO,Sin Restricción,"Despejado, Viento",Buena,,Funciona
49134,OBSERVATORIO VIAL,2018-12-01,9:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ASUNCION,2547,,,-2.747.995,-5.882.509,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48796,OBSERVATORIO VIAL,2018-08-14,7:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,ESPAÑA,1300,MORENO,,-2.747.375,-5.882.980,0,2,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Alcance, En calzada",2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,Si,Si,,Día,SI,Sin Restricción,Despejado,Buena,,Funciona
48824,OBSERVATORIO VIAL,2018-08-13,18:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA ARMENIA,3300,FELIX AZARE,,-2.746.721,-5.880.884,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,,,Asfalto,,Apto,Despejada,,Cordón Divisorio,,,,No,,,Atardecer,SI,Sin Restricción,Despejado,Buena,,Funciona
49034,OBSERVATORIO VIAL,2018-10-23,18:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LAS HERAS,3600,TACUARI,,-2.748.431,-5.880.696,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Atardecer,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
49114,OBSERVATORIO VIAL,2018-11-27,11:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BRASIL,1320,BELGRANO,,-2.747.331,-5.882.459,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,"Despejada, Seca",,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,,Buena,,Sin Semáforo
48918,OBSERVATORIO VIAL,2018-09-08,5:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,GOBERNADOR VELAZCO,1500,NECOCHEA,,-2.747.991,-5.883.301,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,,,Ninguna,,,,Si,No,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
48933,OBSERVATORIO VIAL,2018-09-17,17:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ASUNCION,2299,JOSE HERNANDEZ,,-2.749.231,-5.882.251,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,Intersección / cruce,,,,Hormigón,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,No,No,No,Atardecer,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49135,OBSERVATORIO VIAL,2018-12-02,9:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN MARTIN,1500,SAN LORENZO,,-2.747.022,-5.883.204,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,Si,No,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
48823,OBSERVATORIO VIAL.,2018-08-08,15:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,9 DE julio,900,SALTA,RIOJA,-2.746.631,-5.883.859,2,0,0,2,0,,,S/D,,,2,Recta,Intersección / cruce,,SI,,Asfalto,,Apto,Seca,,,,,,Si,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49053,OBSERVATORIO VIAL.,2018-10-29,8:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. TRES D ABRIL,1300,,CORDOBA,-2.747.594,-5.883.536,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,Si,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
49212,OBSERVATORIO VIAL,2018-01-11,0:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MORENO,2398,VELEZ SARFIELD,,-2.747.481,-5.882.091,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Mojada,,,,,,No,No,,Noche,,,,,,Sin Semáforo
49091,OBERVATORIO VIAL,2018-11-15,19:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. TRES DE ABRIL,2057,,,-2.747.597,-5.883.524,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,No,No,No,Atardecer,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49054,OBSERVATORIO VIAL,2018-10-29,15:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,MEDRANO,1700,,LAVALLE,-2.748.326,-5.879.862,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Ninguna,,,,Si,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49168,OBSERVATORIO VIAL,2018-12-14,9:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BOLIVAR,1200,MENDOZA,,-2.747.101,-5.883.596,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49143,OBSERVATORIO VIAL,2018-12-07,6:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. INDEPENDENCIA,3700,TACUARI,,-2.747.960,-5.880.644,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,,,Día,NO,Sin Restricción,"Despejado, Viento",,,Funciona
49071,OBSERVATORIO VIAL,2018-11-06,14:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,ESTADOS UNIDOS,895,JUNIN,,-2.746.959,-5.881.335,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,,,Apto,,,,,,,No,No,No,Atardecer,NO,,Nublado,,,Sin Semáforo
48962,OBSERVATORIO VIAL,2018-09-25,13:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. TRES DE ABRIL,1500,SAN LORENZO,,-2.747.639,-5.883.254,1,1,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Alcance, Otro",2,Recta,,MITAD DE CUADRA,NO,,Hormigón,,Apto,Seca,,,,,,Si,Si,Si,Día,NO,Sin Restricción,Nublado,Buena,,Funciona
48914,OBSERVATORIO VIAL,2018-09-08,17:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AVENIDA 3 DE ABRIL,900,SALTA,,-2.747.531,-5.883.968,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,,,,,,,,,,,NO,,,Buena,,
48944,OBSERVATORIO VIAL,2018-09-19,9:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,PEDRO FERRE,2601,,ARTIGAS,-2.747.784,-5.881.973,2,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,No,Día,NO,Sin Restricción,,,,Funciona
48870,OBSERVATORIO VIAL,2018-08-26,6:36:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,LAMADRID,300,ELIAS ABAD,,-2.748.026,-5.884.904,1,3,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Barrera de Hormigón,,,,,,,Amanecer,SI,Sin Restricción,Despejado,Buena,,
48852,OBSERVATORIO VIAL,2018-08-20,21:05:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV SANTA ROSA,1800,ÑAEMBE,,-2.747.905,-5.881.992,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
49083,OBSERVATORIO VIAL,2018-11-12,14:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA J. R. FERNANDEZ,400,RIO TERCERO,,-2.746.457,-5.878.866,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,Si,No,No,Día,NO,,Despejado,Buena,,Sin Semáforo
49122,OBSERVATORIO VIAL,2018-11-30,10:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SAN JUAN,1000,HIRIGOYEN,,-2.746.864,-5.883.685,3,0,0,3,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,3,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,,,Ninguna,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,,,,Sin Semáforo
49025,OBSERVATORIO VIAL,2018-10-19,14:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,RENACIMIENTO,4600,,CUBA,-2.750.473,-5.879.428,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Nublado,Buena,,Sin Semáforo
49043,OBSERVATORIO VIAL,2018-10-26,9:00:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,5100,QUINQUELA MARTIN,,-2.746.710,-5.879.192,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,,,,Sin Semáforo
48821,OBSERVATORIO VIAL,2018-08-07,20:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,MAIPU,2430,,,-2.750.210,-5.881.267,0,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,,,NO,,,,Apto,Seca,,,,,,S/D,S/D,S/D,,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48892,OBSERVATORIO VIAL,2018-08-30,18:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Rural,Ruta Nacional,12,1026,CAZADORES CTINOS.,MAIPU,-2.751.841,-5.876.784,1,2,0,3,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Alcance, En calzada, Multiple",3,Recta,Puente,,,,Asfalto,,Apto,Seca,,,,,,No,No,Si,Día,NO,Sin Restricción,Despejado,,,Sin Semáforo
48978,OBSERVATORIO VIAL,2018-09-29,9:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA GOBERNADOR RUIZ,2465,VELES ZARSFIELD,COCOMAROLA,-2.746.670,-5.881.872,2,0,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Alcance, En calzada",2,Recta,Intersección / cruce,,,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,,,Día,NO,Sin Restricción,Despejado,Buena,,
49098,OBSERVATORIO VIAL,2018-11-19,5:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV LIBERTAD,5300,DARDO ROCHA,,-2.746.526,-5.878.399,1,2,1,2,0,"Colisión entre vehículos, Despiste",Colisión entre vehículos,Si,,Frontal,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,No,Amanecer,SI,Sin Restricción,Despejado,Buena,,Funciona
49200,OBSERVATORIO VIAL,2018-12-30,19:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Ruta Provincial,RUTA PROVINCIAL N°5,300,,,-2.748.463,-5.877.844,0,1,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Mojada,,,,,,No,No,No,Atardecer,NO,,Lluvia,Lluvia,,No Funciona
48832,OBSERVATORIO VIAL,2018-08-10,14:10:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV ARMENIA,3900,20DE MAYO,,-2.746.818,-5.880.370,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,,,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
48859,OBSERVATORIO VIAL,2018-08-21,14:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Rural,Calle,REPUBLICA DOMINICANA,3300,SUIZA,,-2.747.614,-5.881.065,1,1,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,"Alcantarilla, Rozamiento",2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,,,Día,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
49159,OBSERVATORIO VIAL,2018-12-11,18:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV RAUL ALFONSIN,3101,,,-2.748.754,-5.872.507,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Asfalto,,,,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48945,OBSERVATORIO VIAL,2018-09-18,20:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. ARMENIA,4798,,ONTIVEROS,-2.746.695,-5.879.089,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,Si,Si,S/D,Noche,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48980,OBSERVATORIO VIAL,2018-09-30,1:03:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA LIBERTAD,5600,LOS TULIPANES,,-2.746.382,-5.877.827,1,0,0,1,0,Caída desde vehículo,Caída desde vehículo,S/D,,,1,Recta,,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,
49189,OBSERVATORIO VIAL,2018-12-24,11:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,SANTA FE,1340,BELGRANO,MORENO,-2.747.310,-5.883.106,1,2,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,,RECTA,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49018,OBSERVATORIO VIAL,2018-10-17,8:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA GOBERNADOR PUJOL,2300,,VELE SARSFIELD,-2.746.858,-5.882.017,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,,,NO,,Hormigón,,Apto,Mojada,,Cordón Divisorio,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49131,OBSERVATORIO VIAL,2018-12-03,17:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,BOLIVAR,2000,BRASIL,,-2.747.214,-5.882.447,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Ninguna,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
49165,OBSERVATORIO VIAL,2018-12-14,15:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV PUJOL,1991,URUGUAY,,-2.746.443,-5.882.487,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,"Despejada, Seca",,Cordón Divisorio,,,,No,No,No,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48850,OBSERVATORIO VIAL,2018-08-18,21:20:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV MAIPU,5000,,,-2.751.229,-5.880.881,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,,,,Ninguna,,,,S/D,S/D,S/D,Noche,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
49094,OBSERVATORIO VIAL,2018-11-17,8:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,CATAMARCA,1313,MORENO,BELGRANO,-2.747.296,-5.883.359,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Rozamiento,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,,,,,No,No,No,Día,SI,Sin Restricción,Despejado,Buena,,Sin Semáforo
48974,OBSERVATORIO VIAL,2018-09-27,16:40:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,3650,GUEMES,,-2.748.661,-5.880.823,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,,,Apto,Seca,,Cordón Divisorio,,,,Si,,,Día,NO,Sin Restricción,Despejado,Buena,,Sin Semáforo
48812,OBSERVATORIO VIAL,2018-08-04,11:25:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV. P. FERRE,1800,,,-2.747.665,-5.882.878,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Cordón Divisorio,,,,S/D,S/D,S/D,Día,NO,Sin Restricción,Nublado,Niebla/Neblina,,Sin Semáforo
48956,OBSERVATORIO VIAL,2018-09-21,5:50:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV FERRE,2600,AV ARTIGAS,,-2.747.788,-5.881.984,1,1,0,2,0,"Choque, Colisión entre vehículos",Colisión entre vehículos,S/D,,En calzada,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,,,,,,,Si,Si,,Amanecer,SI,Sin Restricción,Despejado,Buena,,Funciona
48941,OBSERVATORIO VIAL,2018-09-17,12:35:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,MORENO,1500,SAN LORENZO,,-2.747.365,-5.883.241,4,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Alcance,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,Si,,,Día,NO,,Despejado,Buena,,
48884,OBSERVATORIO VIAL,2018-08-30,11:45:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV. MAIPU,1799,HIDALGO,,-2.748.139,-5.882.730,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Cordón Divisorio,,,,No,No,No,Día,NO,,Despejado,,,Sin Semáforo
49082,OBSERVATORIO VIAL,2018-11-10,21:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA PUJOL,2400,VELEZ SARSFIELD,,-2.746.847,-5.882.013,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,S/D,S/D,S/D,Noche,SI,,Despejado,Buena,,Sin Semáforo
49087,OBSERVATORIO VIAL,2018-07-15,12:08:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Calle,AV. CAZADORES CORRENTINOS,5500,,,-2.749.047,-5.878.217,1,1,0,1,1,"Atropello a peatón/es, Colisión entre vehículos",Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,Seca,,Ninguna,,,,No,No,No,Día,,Sin Restricción,Despejado,Buena,,Sin Semáforo
49057,OBSERVATORIO VIAL,2018-10-30,18:15:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AV COSTANERA,500,SAN LUIS,,-2.746.213,-5.884.262,2,0,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,,2,Recta,Intersección / cruce,,NO,,Hormigón,,Apto,,,Cordón Divisorio,,,,Si,Si,No,Atardecer,NO,Sin Restricción,Despejado,Buena,,Funciona
48882,OBSERVATORIO VAIL,2018-08-30,8:30:00,CORRIENTES,18,CAPITAL,21,CORRIENTES,Urbana,Avenida,AVENIDA INDEPENDENCIA,4200,MEDRANO,,-2.748.162,-5.879.838,1,1,0,2,0,Colisión entre vehículos,Colisión entre vehículos,S/D,,Angulo,2,Recta,Intersección / cruce,,NO,,Asfalto,,Apto,Seca,,Ninguna,,,,Si,,,Día,NO,Sin Restricción,Despejado,Buena,,Funciona
